@relation 'words-weka.filters.unsupervised.attribute.Remove-R5-49,51'

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute damerau numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
14,9,-5,5,13,0.894737,10,false
2,3,1,1,3,1,2,true
6,6,0,0,4,1,3,false
3,3,0,0,1,1,1,false
2,2,0,0,2,?,2,true
5,7,2,2,7,1,5,true
13,18,5,5,18,1,12,true
7,6,-1,1,5,0.777778,2,false
11,6,-5,5,11,1,10,true
4,5,1,1,5,1,4,true
12,4,-8,8,10,1,10,false
14,5,-9,9,13,1,13,true
12,5,-7,7,11,1,11,true
12,9,-3,3,11,1,6,false
10,14,4,4,14,1,9,true
1,1,0,0,0,?,0,false
13,4,-9,9,13,1,13,false
2,3,1,1,3,1,2,true
14,15,1,1,13,1,7,false
5,6,1,1,2,0.714286,2,false
11,10,-1,1,9,0.882353,6,false
8,8,0,0,7,1,5,false
7,7,0,0,7,1,7,true
8,9,1,1,5,0.846154,3,false
12,11,-1,1,11,1,10,true
3,4,1,1,4,1,3,true
13,15,2,2,15,1,10,true
2,3,1,1,3,1,2,true
12,4,-8,8,12,1,12,true
12,4,-8,8,11,1,11,true
5,4,-1,1,2,0.6,2,false
1,1,0,0,1,?,1,true
6,2,-4,4,5,1,5,true
9,3,-6,6,8,1,8,true
6,8,2,2,7,1,4,false
14,3,-11,11,13,1,13,true
14,6,-8,8,13,1,13,true
13,4,-9,9,12,1,12,true
1,1,0,0,1,?,1,true
5,5,0,0,4,1,3,false
14,11,-3,3,12,1,11,true
8,8,0,0,8,1,8,true
8,10,2,2,6,1,3,false
12,12,0,0,11,1,6,false
9,3,-6,6,9,1,8,false
8,10,2,2,9,1,6,true
1,1,0,0,0,?,0,false
2,3,1,1,3,1,2,true
8,10,2,2,7,1,4,false
13,5,-8,8,13,1,13,true
10,4,-6,6,9,1,9,false
6,7,1,1,6,1,4,true
9,7,-2,2,9,1,9,true
6,2,-4,4,5,1,5,true
2,3,1,1,2,1,2,false
10,6,-4,4,10,1,10,true
8,5,-3,3,8,1,8,true
4,3,-1,1,2,1,2,false
13,9,-4,4,13,1,11,true
3,3,0,0,3,1,3,true
7,8,1,1,4,1,3,false
10,13,3,3,10,1,4,false
14,8,-6,6,14,1,12,false
6,1,-5,5,5,1,5,false
10,9,-1,1,10,1,10,true
9,6,-3,3,9,1,9,true
11,7,-4,4,10,1,10,false
9,2,-7,7,7,1,7,true
9,8,-1,1,9,1,8,true
8,8,0,0,8,1,6,false
8,8,0,0,8,1,6,true
4,4,0,0,2,1,1,false
8,12,4,4,8,1,4,false
13,7,-6,6,12,1,12,true
9,6,-3,3,5,0.636364,5,false
10,5,-5,5,8,1,8,false
12,5,-7,7,12,1,12,true
8,2,-6,6,8,1,8,true
7,6,-1,1,6,1,4,false
10,8,-2,2,6,0.857143,5,false
4,4,0,0,4,1,1,false
8,8,0,0,8,1,8,true
3,3,0,0,2,1,1,false
10,10,0,0,10,1,10,true
1,1,0,0,1,?,1,true
6,3,-3,3,6,1,5,true
13,4,-9,9,11,1,11,false
5,4,-1,1,5,1,5,true
7,2,-5,5,6,1,6,false
12,6,-6,6,11,1,10,true
5,4,-1,1,4,1,4,true
10,13,3,3,12,1,8,true
9,6,-3,3,9,1,8,true
9,2,-7,7,9,1,9,false
6,5,-1,1,5,1,5,true
10,13,3,3,9,1,4,false
12,4,-8,8,12,1,11,true
11,11,0,0,10,1,5,false
8,10,2,2,8,1,3,false
9,7,-2,2,9,1,7,true
10,7,-3,3,9,1,7,false
3,2,-1,1,2,1,2,false
11,3,-8,8,10,1,10,true
4,4,0,0,2,1,2,false
3,1,-2,2,3,1,3,true
7,9,2,2,5,1,2,false
12,8,-4,4,11,1,10,true
14,4,-10,10,13,1,12,true
14,12,-2,2,13,0.909091,9,false
6,6,0,0,2,0.75,2,false
5,6,1,1,6,1,5,true
4,3,-1,1,3,1,3,true
8,8,0,0,8,1,6,true
6,7,1,1,5,1,4,false
7,2,-5,5,7,1,7,true
6,7,1,1,7,1,6,true
7,7,0,0,6,0.8,3,false
3,1,-2,2,3,1,3,true
1,1,0,0,0,?,0,false
13,1,-12,12,13,1,13,true
10,7,-3,3,7,0.692308,7,false
2,3,1,1,3,1,2,true
4,4,0,0,3,1,1,false
9,7,-2,2,8,1,6,true
13,8,-5,5,11,1,10,false
11,4,-7,7,10,1,10,true
10,9,-1,1,9,1,8,true
5,5,0,0,2,1,2,false
5,7,2,2,5,1,1,false
12,4,-8,8,12,1,11,true
11,3,-8,8,11,1,11,false
14,4,-10,10,12,1,12,true
4,5,1,1,3,1,1,false
2,2,0,0,2,?,2,true
9,7,-2,2,8,1,5,false
12,8,-4,4,11,1,9,false
8,3,-5,5,8,1,8,true
13,5,-8,8,12,1,11,true
4,5,1,1,5,1,4,true
7,8,1,1,7,1,5,true
9,4,-5,5,8,1,8,true
9,6,-3,3,8,1,7,true
2,3,1,1,3,1,2,true
6,8,2,2,7,1,5,true
5,2,-3,3,5,1,5,true
8,11,3,3,8,1,5,true
7,6,-1,1,7,1,7,true
8,10,2,2,10,1,6,true
10,7,-3,3,9,1,8,true
10,7,-3,3,10,1,9,false
12,9,-3,3,11,0.882353,8,false
10,9,-1,1,10,1,8,false
14,6,-8,8,14,1,12,false
6,5,-1,1,6,1,4,false
6,5,-1,1,6,1,5,true
10,7,-3,3,7,0.692308,6,false
1,1,0,0,0,?,0,false
10,7,-3,3,9,1,8,true
10,10,0,0,9,1,8,true
10,8,-2,2,9,1,7,false
2,3,1,1,3,1,2,true
1,1,0,0,0,?,0,false
13,7,-6,6,10,1,10,false
14,6,-8,8,14,1,14,true
8,5,-3,3,8,1,8,true
7,4,-3,3,7,1,7,true
14,5,-9,9,13,1,13,false
3,3,0,0,3,1,3,true
10,2,-8,8,9,1,9,false
6,4,-2,2,6,1,6,true
3,3,0,0,1,1,0,false
4,6,2,2,6,1,4,true
12,8,-4,4,9,0.875,9,false
13,8,-5,5,13,1,13,true
2,2,0,0,1,?,1,false
9,4,-5,5,8,1,8,false
3,3,0,0,2,1,1,false
12,8,-4,4,10,1,8,false
13,8,-5,5,12,1,10,true
8,10,2,2,9,1,7,true
10,10,0,0,10,1,8,true
3,4,1,1,2,1,1,false
14,11,-3,3,14,1,12,true
9,8,-1,1,9,1,8,true
11,12,1,1,5,0.789474,4,false
13,7,-6,6,12,1,12,false
6,8,2,2,5,1,2,false
14,10,-4,4,14,1,8,false
10,14,4,4,9,0.8,3,false
10,12,2,2,9,1,4,false
14,9,-5,5,13,1,11,true
8,10,2,2,9,1,7,true
10,4,-6,6,9,1,9,true
13,5,-8,8,12,1,12,false
3,3,0,0,2,1,1,false
3,3,0,0,3,1,3,true
10,1,-9,9,9,1,9,false
13,11,-2,2,12,1,9,true
10,11,1,1,10,1,7,true
14,7,-7,7,11,0.882353,10,false
13,5,-8,8,13,1,13,true
3,2,-1,1,3,1,3,true
2,3,1,1,2,1,1,false
5,5,0,0,4,1,3,false
13,10,-3,3,9,1,8,false
5,5,0,0,5,1,5,true
5,7,2,2,7,1,5,true
3,4,1,1,4,1,3,true
10,7,-3,3,10,1,8,true
9,2,-7,7,9,1,9,true
14,6,-8,8,13,1,13,true
10,7,-3,3,10,1,10,true
14,5,-9,9,13,1,13,false
5,5,0,0,3,1,1,false
3,3,0,0,1,1,1,false
2,3,1,1,2,1,0,false
10,15,5,5,15,1,10,true
11,5,-6,6,10,1,9,false
9,3,-6,6,9,1,9,true
9,5,-4,4,8,1,8,true
6,8,2,2,5,1,2,false
14,12,-2,2,13,1,8,false
5,2,-3,3,5,1,5,false
13,5,-8,8,11,1,11,false
10,11,1,1,9,1,4,false
5,4,-1,1,2,0.6,2,false
1,1,0,0,0,?,0,false
5,4,-1,1,5,1,4,true
9,7,-2,2,6,1,5,false
13,5,-8,8,12,1,12,true
13,3,-10,10,12,1,12,false
11,10,-1,1,8,1,6,false
4,6,2,2,5,1,3,true
11,7,-4,4,11,1,9,false
4,4,0,0,2,1,1,false
5,6,1,1,6,1,4,true
13,5,-8,8,11,1,11,false
9,7,-2,2,9,1,8,true
4,5,1,1,2,1,2,false
4,6,2,2,6,1,4,true
9,9,0,0,9,1,9,true
6,6,0,0,6,1,5,true
10,5,-5,5,10,1,9,true
4,5,1,1,5,1,2,false
9,8,-1,1,9,1,8,true
13,5,-8,8,12,1,12,false
7,7,0,0,4,1,3,false
14,15,1,1,13,1,6,false
11,5,-6,6,10,1,9,true
14,4,-10,10,13,1,13,true
2,2,0,0,2,?,2,true
3,4,1,1,4,1,3,true
12,13,1,1,11,1,3,false
3,2,-1,1,3,1,3,true
10,12,2,2,8,1,6,false
8,4,-4,4,7,1,6,false
13,2,-11,11,13,1,13,true
9,3,-6,6,8,1,8,false
9,4,-5,5,7,1,7,false
9,5,-4,4,8,1,7,false
4,5,1,1,5,1,3,true
5,3,-2,2,5,1,5,true
4,5,1,1,5,1,2,false
3,4,1,1,2,1,1,false
12,7,-5,5,12,1,12,true
5,3,-2,2,5,1,5,true
9,11,2,2,7,1,2,false
9,8,-1,1,8,1,8,true
14,10,-4,4,10,0.9,8,false
13,7,-6,6,12,1,12,true
1,1,0,0,1,?,1,true
8,8,0,0,8,1,5,true
11,6,-5,5,9,1,9,true
4,5,1,1,4,1,3,true
6,6,0,0,5,1,4,false
4,3,-1,1,3,1,3,false
11,3,-8,8,11,1,11,false
9,6,-3,3,9,1,7,true
4,6,2,2,3,0.666667,1,false
4,6,2,2,5,1,4,true
6,7,1,1,7,1,6,true
13,4,-9,9,12,1,12,true
5,3,-2,2,5,1,5,true
7,8,1,1,6,1,5,true
8,5,-3,3,8,1,6,false
1,1,0,0,1,?,1,true
2,3,1,1,2,1,1,false
7,4,-3,3,7,1,7,true
14,8,-6,6,12,1,11,false
8,6,-2,2,6,1,6,false
10,4,-6,6,9,1,7,false
5,7,2,2,2,0.25,1,false
10,6,-4,4,9,1,9,false
10,12,2,2,6,0.777778,3,false
8,7,-1,1,8,1,5,true
5,4,-1,1,5,1,3,false
7,4,-3,3,5,1,5,false
1,1,0,0,0,?,0,false
12,2,-10,10,11,1,11,true
3,1,-2,2,3,1,3,true
2,2,0,0,2,?,2,true
2,3,1,1,2,1,1,false
14,8,-6,6,14,1,11,false
9,7,-2,2,8,1,7,true
9,8,-1,1,7,1,5,false
2,3,1,1,1,1,0,false
4,2,-2,2,4,1,4,true
4,4,0,0,4,1,4,true
1,1,0,0,0,?,0,false
6,5,-1,1,6,1,6,true
13,3,-10,10,12,1,11,false
6,9,3,3,9,1,6,true
3,1,-2,2,3,1,3,true
8,9,1,1,9,1,8,true
1,1,0,0,0,?,0,false
14,8,-6,6,14,1,14,true
9,6,-3,3,9,1,8,true
1,1,0,0,0,?,0,false
10,11,1,1,10,1,6,false
4,5,1,1,2,1,2,false
5,6,1,1,5,0.714286,1,false
4,5,1,1,4,1,3,true
3,1,-2,2,3,1,3,true
4,3,-1,1,3,1,3,false
12,8,-4,4,12,1,11,true
9,6,-3,3,9,1,9,true
11,13,2,2,9,1,3,false
13,4,-9,9,12,1,12,true
12,7,-5,5,12,1,12,true
3,4,1,1,3,1,1,false
2,2,0,0,2,?,2,true
3,4,1,1,2,1,0,false
8,7,-1,1,5,0.818182,3,false
12,7,-5,5,11,1,10,true
3,4,1,1,4,1,3,true
7,9,2,2,5,0.833333,2,false
2,2,0,0,1,?,1,false
14,11,-3,3,14,1,12,true
14,12,-2,2,14,1,12,true
6,4,-2,2,4,1,4,false
6,6,0,0,5,1,5,true
11,13,2,2,9,1,5,false
1,1,0,0,1,?,1,true
13,7,-6,6,12,1,11,true
6,4,-2,2,6,1,6,true
1,1,0,0,0,?,0,false
14,18,4,4,12,1,3,false
11,11,0,0,11,1,10,true
4,1,-3,3,4,1,4,true
11,13,2,2,13,1,8,true
6,4,-2,2,6,1,6,false
12,6,-6,6,11,1,11,false
8,5,-3,3,8,1,8,true
14,12,-2,2,10,1,7,false
10,7,-3,3,10,1,10,true
14,17,3,3,17,1,11,true
14,10,-4,4,11,1,10,false
6,8,2,2,5,1,2,false
8,5,-3,3,8,1,8,true
6,6,0,0,5,0.75,2,false
5,4,-1,1,4,1,3,false
1,1,0,0,0,?,0,false
2,2,0,0,1,?,0,false
11,13,2,2,13,1,9,true
13,4,-9,9,12,1,12,false
4,4,0,0,4,1,4,true
4,2,-2,2,2,1,2,false
11,7,-4,4,10,1,8,false
11,7,-4,4,10,1,9,true
7,3,-4,4,7,1,7,true
12,8,-4,4,12,1,10,true
14,5,-9,9,13,1,13,false
2,2,0,0,2,?,2,true
12,16,4,4,12,1,5,false
6,9,3,3,9,1,6,true
4,5,1,1,5,1,4,true
2,3,1,1,3,1,2,true
10,12,2,2,12,1,10,true
14,5,-9,9,14,1,14,true
4,4,0,0,3,1,2,false
1,1,0,0,0,?,0,false
2,3,1,1,3,1,2,true
7,1,-6,6,7,1,7,true
6,4,-2,2,6,1,5,false
9,11,2,2,6,0.875,4,false
5,4,-1,1,5,1,4,true
14,4,-10,10,13,1,13,false
5,6,1,1,2,0.714286,1,false
2,3,1,1,3,1,2,true
3,2,-1,1,3,1,3,true
7,9,2,2,9,1,7,true
9,6,-3,3,8,1,7,true
3,2,-1,1,3,1,3,true
2,3,1,1,2,1,1,false
3,4,1,1,4,1,3,true
2,3,1,1,2,1,1,false
3,2,-1,1,3,1,3,true
12,8,-4,4,11,1,11,true
14,8,-6,6,9,0.666667,8,false
1,1,0,0,1,?,1,true
9,9,0,0,9,1,5,false
1,1,0,0,0,?,0,false
1,1,0,0,0,?,0,false
2,3,1,1,2,1,1,false
2,3,1,1,1,1,1,false
2,3,1,1,3,1,2,true
5,5,0,0,5,1,5,true
5,7,2,2,4,1,2,false
12,6,-6,6,12,1,12,false
9,6,-3,3,7,1,6,false
10,7,-3,3,9,1,9,true
14,11,-3,3,11,1,9,false
2,3,1,1,2,1,1,false
9,8,-1,1,8,1,5,false
3,4,1,1,4,1,3,true
3,2,-1,1,3,1,3,true
6,2,-4,4,5,1,5,false
13,13,0,0,12,1,9,true
14,5,-9,9,14,1,14,true
8,5,-3,3,7,1,6,false
11,13,2,2,12,1,7,false
1,1,0,0,0,?,0,false
4,4,0,0,2,1,2,false
4,4,0,0,1,1,1,false
6,2,-4,4,6,1,6,true
11,13,2,2,9,1,2,false
3,3,0,0,3,1,3,true
11,11,0,0,11,1,9,true
11,9,-2,2,10,1,10,true
13,5,-8,8,12,1,12,true
5,6,1,1,6,1,5,true
4,5,1,1,5,1,4,true
8,6,-2,2,5,1,5,false
7,4,-3,3,5,1,5,false
8,7,-1,1,8,1,7,true
11,1,-10,10,11,1,11,false
8,8,0,0,5,0.833333,4,false
2,2,0,0,2,?,2,true
7,4,-3,3,7,1,7,true
14,6,-8,8,12,1,12,true
6,6,0,0,6,1,6,true
7,5,-2,2,7,1,7,true
1,1,0,0,0,?,0,false
2,3,1,1,2,1,1,false
7,3,-4,4,6,1,6,true
2,3,1,1,2,1,1,false
7,10,3,3,7,1,2,false
8,7,-1,1,4,0.454545,3,false
12,11,-1,1,9,1,6,false
5,5,0,0,2,0.666667,2,false
13,12,-1,1,12,1,6,false
11,7,-4,4,11,1,9,true
2,2,0,0,1,?,1,false
11,4,-7,7,10,1,10,true
11,8,-3,3,11,1,9,true
7,6,-1,1,5,0.777778,4,false
7,9,2,2,9,1,7,true
5,4,-1,1,5,1,5,true
2,2,0,0,2,?,2,true
4,4,0,0,4,1,3,true
6,4,-2,2,6,1,6,true
13,4,-9,9,12,1,11,true
9,8,-1,1,6,0.846154,4,false
13,10,-3,3,13,1,11,true
4,4,0,0,4,1,4,true
3,4,1,1,2,1,1,false
3,2,-1,1,3,1,2,false
5,6,1,1,5,1,3,false
5,3,-2,2,5,1,4,true
7,5,-2,2,5,1,2,false
6,7,1,1,6,1,2,false
14,13,-1,1,14,1,11,true
14,10,-4,4,13,1,11,true
5,6,1,1,6,1,5,true
8,6,-2,2,4,0.6,4,false
5,4,-1,1,5,1,5,true
9,8,-1,1,7,1,5,false
7,6,-1,1,5,1,3,false
4,5,1,1,5,1,4,true
10,4,-6,6,10,1,8,false
1,1,0,0,1,?,1,true
5,5,0,0,5,1,5,true
12,9,-3,3,12,1,9,false
2,3,1,1,1,1,0,false
9,5,-4,4,7,1,7,false
2,2,0,0,0,?,0,false
3,4,1,1,4,1,3,true
7,4,-3,3,7,1,6,true
14,11,-3,3,11,1,8,false
13,16,3,3,12,1,4,false
12,3,-9,9,12,1,12,true
1,1,0,0,0,?,0,false
6,2,-4,4,6,1,6,false
5,4,-1,1,3,0.6,2,false
9,4,-5,5,9,1,9,false
10,6,-4,4,9,1,9,true
11,9,-2,2,10,1,9,true
8,2,-6,6,8,1,8,true
9,6,-3,3,8,1,7,false
11,4,-7,7,11,1,10,false
9,4,-5,5,7,1,7,false
1,1,0,0,1,?,1,true
3,4,1,1,4,1,3,true
3,2,-1,1,2,1,2,false
14,9,-5,5,13,1,13,true
9,9,0,0,8,1,4,false
10,2,-8,8,9,1,9,false
6,1,-5,5,6,1,6,false
11,9,-2,2,10,1,7,false
3,3,0,0,1,1,0,false
3,3,0,0,3,1,3,true
14,4,-10,10,14,1,13,false
3,4,1,1,4,1,3,true
13,10,-3,3,9,1,7,false
2,3,1,1,3,1,2,true
8,3,-5,5,8,1,8,false
4,6,2,2,6,1,4,true
10,3,-7,7,10,1,10,false
11,8,-3,3,9,1,7,false
11,13,2,2,13,1,10,true
2,2,0,0,1,?,0,false
2,2,0,0,1,?,1,false
6,4,-2,2,6,1,5,false
13,13,0,0,12,1,11,true
3,1,-2,2,3,1,3,false
12,8,-4,4,9,0.875,9,false
10,4,-6,6,9,1,8,false
11,11,0,0,9,1,7,false
5,7,2,2,3,1,1,false
14,9,-5,5,12,1,8,false
7,7,0,0,7,1,7,true
10,12,2,2,11,1,8,true
9,4,-5,5,7,1,7,false
1,1,0,0,1,?,1,true
10,6,-4,4,9,1,7,false
6,6,0,0,6,0.75,3,false
13,7,-6,6,11,1,10,true
5,2,-3,3,4,1,4,true
2,3,1,1,3,1,2,true
13,13,0,0,13,1,11,true
9,1,-8,8,9,1,9,true
3,2,-1,1,3,1,2,false
10,10,0,0,10,1,8,true
5,7,2,2,7,1,5,true
7,2,-5,5,7,1,7,false
8,10,2,2,10,1,6,true
3,4,1,1,1,0.333333,1,false
2,3,1,1,2,1,1,false
3,1,-2,2,2,1,2,false
6,2,-4,4,6,1,6,false
11,8,-3,3,9,0.866667,8,false
6,5,-1,1,5,1,5,false
10,9,-1,1,9,1,7,false
8,8,0,0,7,1,2,false
1,1,0,0,1,?,1,true
12,15,3,3,14,1,10,true
9,11,2,2,8,1,4,false
8,11,3,3,10,1,8,true
4,2,-2,2,4,1,4,true
14,15,1,1,14,1,10,true
13,9,-4,4,10,1,8,false
13,8,-5,5,13,1,13,true
7,3,-4,4,7,1,7,false
1,1,0,0,0,?,0,false
12,3,-9,9,12,1,11,true
8,7,-1,1,7,0.818182,4,false
3,4,1,1,4,1,3,true
10,12,2,2,11,1,8,true
5,4,-1,1,4,1,3,false
1,1,0,0,0,?,0,false
6,5,-1,1,6,1,6,true
14,10,-4,4,14,1,11,true
14,5,-9,9,14,1,14,true
1,1,0,0,0,?,0,false
1,1,0,0,0,?,0,false
13,6,-7,7,12,1,12,true
14,5,-9,9,13,1,13,true
8,7,-1,1,8,1,8,true
2,2,0,0,2,?,2,true
7,7,0,0,7,1,7,true
14,5,-9,9,14,1,14,false
12,7,-5,5,9,1,9,false
2,3,1,1,2,1,1,false
13,11,-2,2,8,1,8,false
13,6,-7,7,13,1,13,false
6,4,-2,2,3,0.666667,3,false
5,7,2,2,7,1,5,true
8,5,-3,3,8,1,8,true
14,8,-6,6,13,1,12,true
8,5,-3,3,8,1,7,true
4,4,0,0,4,1,4,true
5,4,-1,1,5,1,4,true
6,8,2,2,8,1,6,true
1,1,0,0,0,?,0,false
12,6,-6,6,9,1,8,false
10,9,-1,1,6,0.733333,5,false
3,4,1,1,4,1,3,true
3,3,0,0,3,1,3,true
9,13,4,4,9,1,3,false
12,5,-7,7,12,1,12,false
13,12,-1,1,13,1,11,true
4,4,0,0,3,1,2,false
2,3,1,1,3,1,2,true
3,2,-1,1,2,1,2,false
9,4,-5,5,9,1,7,false
6,5,-1,1,5,1,5,true
3,3,0,0,1,1,0,false
1,1,0,0,0,?,0,false
2,3,1,1,2,1,1,false
10,5,-5,5,8,1,8,false
12,6,-6,6,11,1,10,true
1,1,0,0,0,?,0,false
5,3,-2,2,5,1,4,false
9,4,-5,5,9,1,9,false
5,6,1,1,2,0.428571,1,false
11,9,-2,2,9,1,6,false
13,15,2,2,12,1,5,false
1,1,0,0,0,?,0,false
4,6,2,2,5,1,2,false
9,1,-8,8,9,1,9,false
12,9,-3,3,10,1,9,true
9,6,-3,3,7,1,6,true
4,5,1,1,5,1,3,true
7,2,-5,5,5,1,5,false
11,6,-5,5,10,1,10,true
1,1,0,0,0,?,0,false
13,3,-10,10,12,1,12,false
14,7,-7,7,13,1,12,true
6,4,-2,2,6,1,4,false
12,2,-10,10,12,1,12,false
7,8,1,1,8,1,5,true
12,7,-5,5,10,1,9,false
8,1,-7,7,8,1,8,true
3,4,1,1,1,0.333333,0,false
9,8,-1,1,8,1,7,true
7,4,-3,3,5,1,4,false
8,11,3,3,9,1,5,false
11,10,-1,1,11,1,11,true
7,7,0,0,4,0.6,3,false
1,1,0,0,1,?,1,true
14,8,-6,6,13,1,12,true
9,8,-1,1,9,1,7,true
5,4,-1,1,5,1,4,false
12,12,0,0,12,1,10,true
6,8,2,2,5,1,2,false
1,1,0,0,1,?,1,true
2,2,0,0,1,?,1,false
13,9,-4,4,10,1,8,false
12,9,-3,3,12,1,9,false
10,8,-2,2,10,1,6,false
2,3,1,1,1,1,1,false
5,4,-1,1,4,1,4,true
6,7,1,1,5,1,1,false
13,16,3,3,15,1,12,true
8,9,1,1,6,0.846154,3,false
4,6,2,2,5,1,3,false
8,10,2,2,7,0.857143,3,false
10,7,-3,3,9,1,8,false
9,8,-1,1,9,1,9,true
13,7,-6,6,12,1,12,false
9,6,-3,3,9,1,8,true
3,2,-1,1,2,1,2,true
10,3,-7,7,9,1,9,false
12,7,-5,5,11,1,11,true
6,7,1,1,7,1,6,true
14,9,-5,5,13,1,13,true
1,1,0,0,1,?,1,true
4,5,1,1,4,1,1,false
1,1,0,0,1,?,1,true
7,9,2,2,5,1,1,false
11,6,-5,5,9,1,8,false
13,3,-10,10,12,1,12,false
1,1,0,0,1,?,1,true
8,6,-2,2,6,1,6,false
11,14,3,3,11,1,5,false
8,6,-2,2,8,1,5,false
13,12,-1,1,13,1,10,true
5,5,0,0,5,1,5,true
9,3,-6,6,8,1,8,false
3,1,-2,2,3,1,3,true
12,3,-9,9,11,1,10,true
1,1,0,0,0,?,0,false
6,9,3,3,6,1,2,false
6,8,2,2,4,0.8,1,false
4,4,0,0,3,1,3,false
3,3,0,0,1,1,0,false
3,3,0,0,2,1,1,false
5,7,2,2,3,1,2,false
4,6,2,2,3,1,1,false
1,1,0,0,0,?,0,false
14,8,-6,6,14,1,14,true
1,1,0,0,1,?,1,true
13,9,-4,4,12,1,11,true
6,4,-2,2,5,1,5,true
9,4,-5,5,9,1,9,true
11,9,-2,2,10,1,6,false
11,11,0,0,7,1,4,false
4,6,2,2,4,1,1,false
3,4,1,1,2,1,2,false
5,5,0,0,3,1,1,false
14,13,-1,1,14,1,12,true
1,1,0,0,1,?,1,true
10,5,-5,5,8,1,9,false
14,5,-9,9,13,1,13,false
1,1,0,0,0,?,0,false
13,12,-1,1,13,1,10,false
7,4,-3,3,7,1,7,true
7,7,0,0,6,1,4,false
8,10,2,2,8,1,6,false
8,7,-1,1,8,1,7,true
2,3,1,1,3,1,2,true
5,1,-4,4,5,1,5,true
13,12,-1,1,11,1,9,false
7,6,-1,1,7,1,6,true
13,5,-8,8,11,1,11,false
5,6,1,1,2,0.714286,2,false
6,5,-1,1,6,1,6,true
1,1,0,0,0,?,0,false
4,2,-2,2,3,1,2,false
10,4,-6,6,9,1,8,false
3,4,1,1,3,1,2,false
1,1,0,0,1,?,1,true
4,4,0,0,4,1,4,true
5,5,0,0,5,1,5,true
11,9,-2,2,11,1,10,true
11,11,0,0,8,0.777778,4,false
5,1,-4,4,4,1,4,false
14,8,-6,6,12,0.888889,10,false
13,12,-1,1,12,1,10,true
2,3,1,1,3,1,2,true
11,8,-3,3,9,1,8,false
7,3,-4,4,7,1,7,true
4,4,0,0,1,0.5,1,false
1,1,0,0,1,?,1,true
7,8,1,1,6,1,3,false
7,8,1,1,8,1,6,true
1,1,0,0,0,?,0,false
8,3,-5,5,6,1,6,false
8,10,2,2,7,1,3,false
6,8,2,2,7,1,5,true
3,3,0,0,3,1,3,true
3,3,0,0,3,1,3,true
11,9,-2,2,11,1,10,true
8,5,-3,3,8,1,8,true
9,9,0,0,9,1,8,true
14,2,-12,12,14,1,14,false
7,5,-2,2,7,1,7,true
13,12,-1,1,12,1,11,true
3,3,0,0,1,1,1,false
14,12,-2,2,11,1,9,false
1,1,0,0,0,?,0,false
6,4,-2,2,4,1,3,false
11,12,1,1,10,1,4,false
2,2,0,0,2,?,2,true
5,4,-1,1,5,1,5,true
14,9,-5,5,14,1,12,true
3,3,0,0,2,1,1,false
4,3,-1,1,3,1,2,false
6,8,2,2,5,1,2,false
14,5,-9,9,12,1,12,true
12,5,-7,7,11,1,11,false
9,7,-2,2,9,1,7,true
9,4,-5,5,9,1,9,true
12,12,0,0,5,0.7,3,false
12,4,-8,8,11,1,11,false
11,10,-1,1,5,0.764706,6,false
3,3,0,0,2,1,1,false
2,3,1,1,1,1,1,false
7,2,-5,5,7,1,6,false
2,2,0,0,2,?,1,false
2,2,0,0,1,?,0,false
1,1,0,0,0,?,0,false
14,17,3,3,11,1,5,false
6,1,-5,5,5,1,5,false
7,6,-1,1,6,1,6,true
14,12,-2,2,8,0.636364,8,false
11,5,-6,6,11,1,11,true
12,5,-7,7,12,1,10,false
1,1,0,0,0,?,0,false
6,3,-3,3,5,1,5,false
3,1,-2,2,3,1,3,true
3,3,0,0,3,1,3,true
5,6,1,1,4,1,2,false
11,2,-9,9,11,1,11,true
14,5,-9,9,12,1,10,false
11,7,-4,4,9,1,7,false
5,5,0,0,5,1,5,true
14,11,-3,3,13,1,12,true
7,6,-1,1,5,1,3,false
10,9,-1,1,10,1,10,true
3,3,0,0,3,1,3,true
11,11,0,0,9,0.888889,5,false
3,4,1,1,2,1,1,false
14,13,-1,1,14,1,11,true
11,6,-5,5,11,1,10,true
11,9,-2,2,11,1,7,true
3,4,1,1,4,1,3,true
6,4,-2,2,4,1,4,false
5,7,2,2,7,1,4,true
8,7,-1,1,5,0.636364,4,false
3,4,1,1,3,1,1,false
2,3,1,1,2,1,1,false
7,5,-2,2,7,1,7,true
3,2,-1,1,3,1,3,true
5,4,-1,1,4,1,3,false
13,14,1,1,14,1,9,true
3,3,0,0,3,1,3,true
12,2,-10,10,10,1,10,false
13,6,-7,7,12,1,11,true
7,5,-2,2,7,1,6,false
13,4,-9,9,11,1,11,true
9,4,-5,5,8,1,8,true
11,4,-7,7,11,1,9,false
10,5,-5,5,10,1,9,false
10,7,-3,3,7,1,5,false
2,3,1,1,3,1,2,true
8,7,-1,1,8,1,8,true
11,6,-5,5,9,1,8,false
14,3,-11,11,14,1,14,true
3,2,-1,1,3,1,3,false
8,7,-1,1,6,1,4,false
6,7,1,1,6,1,3,false
13,8,-5,5,10,1,10,false
3,2,-1,1,3,1,2,true
9,4,-5,5,9,1,8,false
10,3,-7,7,10,1,10,true
5,5,0,0,5,1,4,true
12,10,-2,2,11,1,9,true
