@relation words-weka.filters.unsupervised.attribute.Remove-R51

@attribute word1Length numeric
@attribute word2Length numeric
@attribute word2-word1Length numeric
@attribute word2-word1LengthAbs numeric
@attribute comProbabilityChar0Dist0 numeric
@attribute comProbabilityChar0Dist0DivWord2Length numeric
@attribute comProbabilityCharMDist0 numeric
@attribute comProbabilityChar0DistM numeric
@attribute comProbabilityCharMDistM numeric
@attribute comWeightedTotalProbabilityDist0 numeric
@attribute comWeightedTotalProbabilityDist1 numeric
@attribute comWeightedTotalProbabilityDistM numeric
@attribute comWeightedTotalProbability numeric
@attribute comNormWeightedTotalProbability numeric
@attribute comWeightedTotalProbability(WTPS)DivWord1Length numeric
@attribute comWeightedTotalProbability(WTPS)DivWord2Length numeric
@attribute comWeightedTotalProbability(WTPS)Div numeric
@attribute comMagicalColumnDiv(COD) numeric
@attribute comMagicalColumnDiv2(COD) numeric
@attribute rlmMclcs numeric
@attribute rlmNormMclcs numeric
@attribute rlmTotalLength(SO_ou_RLMSO) numeric
@attribute rlmNormTotalLength(SO_ou_RLMSO_div) numeric
@attribute rlmTotalLength(SO_ou_RLMSO)DivWord2Length numeric
@attribute rlmTotalLength(WSO_ou_RLMWSO)Weighted numeric
@attribute rlmTotalLengthWeightedInv numeric
@attribute rlmMaxLengthOccurrences(MO) numeric
@attribute rlmMaxLength(MORL) numeric
@attribute rlmMinLengthMaxOccurrences(MLMO) numeric
@attribute rlmMaxOccurrencesMinLength(MOML) numeric
@attribute mi0 numeric
@attribute mi1 numeric
@attribute mi2 numeric
@attribute mi3 numeric
@attribute mi4 numeric
@attribute meanMI numeric
@attribute weightedMeanMI numeric
@attribute wmi0 numeric
@attribute wmi1 numeric
@attribute wmi2 numeric
@attribute wmi3 numeric
@attribute wmi4 numeric
@attribute meanWMI numeric
@attribute weightedMeanWMI numeric
@attribute nlcs numeric
@attribute mclcs00 numeric
@attribute mclcs01 numeric
@attribute mclcsLength/2Length/2 numeric
@attribute nmclcs numeric
@attribute damerau numeric
@attribute levenshtein numeric
@attribute dice numeric
@attribute hamming numeric
@attribute classe {true,false}

@data
3,4,1,1,0,0,0,0,0,-3,-3,-3,-12,12,-4,-3,-12,0,0,1,0.083333,1,0.083333,0.25,1,1,1,1,1,1,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.732408,0.549306,0.549306,0.457755,1.068095,0.083333,0,0,0,0.083333,4,4,1,2,true
3,3,0,0,0,0,0,0.5,0.5,-1,1,1,-1,0.111111,-0.333333,-0.333333,-2,-2,0,2,0.444444,3,1,1,4,3,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.91551,0.549306,0.549306,0.549306,0.503531,1.190163,0.444444,0,2,0,0.444444,2,2,1,1,false
10,4,-6,6,0,0,0,0,0,-2,-1,-2,-7,1.225,-0.7,-1.75,-7,4,1,1,0.025,2,0.1,0.5,2,2,2,1,1,2,1.386294,1.386294,1.213008,1.039721,1.039721,1.005063,2.743708,0.693147,0.693147,0.779791,0.51986,0.51986,0.537189,1.429616,0.1,0,1,0,0.025,9,9,1,8,true
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
13,8,-5,5,0,0,1,0,0,-6,-7,-7,-55,29.086538,-4.230769,-6.875,-55,6,1,1,0.009615,1,0.009615,0.125,1,1,1,1,1,1,1.559581,1.559581,1.472938,1.559581,1.992798,1.395921,4.258832,0.909756,0.779791,0.736469,0.779791,0.996399,0.712401,2.259381,0.009615,1,0,0,0.009615,12,12,1,12,true
5,6,1,1,0,0,0,0,0,-6,-6,-6,-36,43.2,-7.2,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.470808,1.470808,1.332179,1.332179,1.332179,1.156359,3.249753,0.735404,0.735404,0.66609,0.66609,0.66609,0.57818,1.624877,0,0,0,0,0,6,6,1,5,true
6,7,1,1,0,0,0,0,0,-4,-2,-4,-26,16.095238,-4.333334,-3.714286,-27,4,2,1,0.02381,4,0.380952,0.571429,4,4,4,1,1,4,1.56071,1.56071,1.56071,1.56071,1.56071,1.337752,3.82374,0.780355,1.078982,0.780355,0.871906,0.871906,0.737694,2.102381,0.214286,0,2,0,0.095238,5,5,1,3,false
9,7,-2,2,0,0,0,0,0,-7,-7,-7,-49,38.111111,-5.444445,-7,-49,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.94591,1.846889,1.747868,1.747868,1.747868,1.566517,4.779525,0.972955,0.923445,0.873934,0.873934,0.873934,0.783259,2.389762,0,0,0,0,0,9,9,1,9,true
3,2,-1,1,0,0,0,0,0,-1,-1,-1,-2,0.666667,-0.666667,-1,-2,0,0,1,0.166667,1,0.166667,0.5,1,1,1,1,1,1,0.346574,0.346574,0,0.346574,0.346574,0.231049,0.51986,0.173287,0.346574,0,0.173287,0.173287,0.173287,0.346574,0.166667,0,0,0,0.166667,2,2,1,2,true
2,2,0,0,0.5,0.25,0.5,0,0,2,0,0,2,1,1,1,1,2,2,1,0.25,2,1,1,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.693147,0.693147,0.693147,0.346574,0.866434,1,2,0,1,1,0,0,?,0,false
9,7,-2,2,0,0,0,0,0,-6,-6,-6,-42,28,-4.666666,-6,-42,0,0,1,0.015873,1,0.015873,0.142857,1,1,1,1,1,1,1.94591,1.94591,1.94591,1.94591,1.94591,1.702671,5.045467,0.972955,0.972955,0.972955,1.111949,0.972955,0.86871,2.557482,0.015873,0,0,0,0.015873,9,9,1,8,true
8,7,-1,1,0,0,0,0,0,-7,-7,-7,-49,42.875,-6.125,-7,-49,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.747868,1.747868,1.747868,1.747868,1.747868,1.529384,4.531972,0.873934,0.873934,0.873934,0.873934,0.873934,0.764692,2.265986,0,0,0,0,0,8,8,1,8,true
13,5,-8,8,0,0,0,0,0,-4,-4,-4,-20,6.153846,-1.538462,-4,-20,0,0,1,0.015385,1,0.015385,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0.015385,0,0,0,0.015385,12,12,1,12,false
5,6,1,1,0.333333,0.055556,0,0,0,1,-1,-2,-8,2.133333,-1.6,-1.333333,-10,11,4,2,0.133333,5,0.833333,0.833333,6,5,4,1,1,4,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,1.28755,0.965663,0.804719,0.804719,0.804719,0.777895,2.400745,0.533333,3,1,0,0.3,3,3,1,1,false
5,3,-2,2,0,0,0,0,0,-1,-1,-1,-3,0.6,-0.6,-1,-3,0,0,1,0.066667,2,0.266667,0.666667,2,2,2,1,1,2,0.636514,0.636514,0.636514,0.636514,0.636514,0.477386,1.166942,0.318257,0.318257,0.385835,0.385835,0.318257,0.255587,0.605997,0.066667,0,0,0,0.066667,4,4,1,4,false
7,3,-4,4,0,0,0,0,0,2,0,0,2,0.190476,0.285714,0.666667,1,6,2,2,0.190476,4,0.761905,1.333333,5,4,3,1,1,3,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.91551,0.549306,0.549306,0.549306,0.549306,0.503531,1.373265,0.428571,2,0,0,0.190476,5,5,1,4,false
4,4,0,0,0,0,0,0,0,-4,-4,-4,-16,16,-4,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.693147,0.693147,0.693147,0.693147,0.554518,1.444057,0,0,0,0,0,4,4,1,4,true
6,5,-1,1,0,0,0,0,0,-1,-3,-3,-13,5.633333,-2.166667,-2.6,-14,6,2,2,0.133333,3,0.3,0.6,4,3,2,1,1,2,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,1.126607,0.804719,0.804719,0.804719,0.804719,0.724247,2.159329,0.133333,2,0,0,0.133333,4,4,1,4,false
1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,?,1,true
3,1,-2,2,0,0,0,0,0,-1,-1,-1,-1,0.333333,-0.333333,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,true
3,2,-1,1,1,0.5,0,0,0,0,-1,-1,-1,0.166667,-0.333333,-0.5,-1,1,1,1,0.166667,1,0.166667,0.5,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.51986,0.346574,0.346574,0.51986,0.51986,0.288811,0.693147,0.166667,1,0,0,0.166667,2,2,1,2,true
3,4,1,1,0,0,0,0,0,-4,-4,-4,-16,21.333333,-5.333334,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.636514,0.636514,0.636514,0.636514,0.636514,0.477386,1.166942,0.318257,0.318257,0.318257,0.318257,0.318257,0.238693,0.583471,0,0,0,0,0,4,4,1,3,true
2,3,1,1,0,0,0,0,0,-2,-2,-2,-5,4.166667,-2.5,-1.666667,-5,0,0,1,0.166667,1,0.166667,0.333333,1,1,1,1,1,1,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.51986,0.346574,0.346574,0.231049,0.51986,0.166667,0,0,0,0.166667,3,3,1,2,false
14,8,-6,6,0,0,0,0,0,-5,-4,-4,-38,12.892857,-2.714286,-4.75,-38,9,2,1,0.008929,3,0.080357,0.375,3,3,3,1,1,3,1.732868,1.732868,1.732868,1.732868,1.732868,1.540327,4.709687,0.866434,0.866434,0.866434,0.866434,0.866434,0.784604,2.37341,0.080357,0,1,0,0.008929,13,13,1,11,true
12,5,-7,7,0,0,0,0,0,-5,-5,-5,-25,10.416667,-2.083333,-5,-25,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0,0,0,0,0,12,12,1,12,true
12,3,-9,9,0,0,0,0,0,-1,-1,-1,-3,0.25,-0.25,-1,-3,0,0,1,0.027778,2,0.111111,0.666667,2,2,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.732408,0.41198,1.007061,0.111111,0,0,0,0.027778,10,10,1,10,false
14,6,-8,8,0,0,0,0,0,-5,-5,-5,-29,10.011905,-2.071429,-4.833334,-29,2,1,1,0.011905,1,0.011905,0.166667,1,1,1,1,1,1,1.676235,1.676235,1.56071,1.56071,1.56071,1.370759,3.997027,0.838117,0.838117,0.780355,0.780355,0.780355,0.685379,1.998514,0.011905,0,0,0,0.011905,14,14,1,13,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
10,10,0,0,0,0,0,0,0,-9,-9,-9,-90,81,-9,-9,-90,0,0,1,0.01,1,0.01,0.1,1,1,1,1,1,1,1.886697,1.886697,1.886697,1.886697,1.886697,1.715179,5.526074,0.943348,0.943348,0.943348,0.943348,0.943348,0.868056,2.779484,0.01,0,0,0,0.01,10,10,1,9,true
13,13,0,0,0,0,0,0,0,-11,-11,-11,-142,119.313609,-10.923077,-10.923077,-142,4,1,1,0.005917,2,0.023669,0.153846,2,2,2,1,1,2,2.245035,2.245035,2.245035,2.245035,2.245035,2.084676,7.139512,1.122518,1.122518,1.22117,1.122518,1.122518,1.056431,3.610861,0.023669,0,0,0,0.005917,13,13,1,11,true
9,8,-1,1,0,0,0,0,0,-6,-6,-6,-46,29.388889,-5.111111,-5.75,-47,2,2,1,0.013889,4,0.222222,0.5,4,4,4,1,1,4,1.320888,1.320888,1.458215,1.407532,1.320888,1.223894,3.689028,0.660444,0.660444,0.790409,0.765068,0.660444,0.646822,1.907597,0.055556,0,0,0,0.055556,9,9,1,7,false
10,7,-3,3,0,0,0,0,0,-2,-2,-2,-14,2.8,-1.4,-2,-14,0,0,4,0.228571,11,1.728571,1.571428,21,8,5,2,1,5,1.747868,1.747868,1.747868,1.747868,1.747868,1.529384,4.531972,0.873934,1.380398,0.963417,0.873934,0.873934,0.839186,2.549046,0.228571,0,0,0,0.228571,6,6,0.692308,6,false
9,3,-6,6,0,0,0,0,0,0,0,0,1,0.037037,0.111111,0.333333,1,2,1,1,0.037037,3,0.333333,1,3,3,3,1,1,3,0.636514,0.405465,0.174416,0.906824,0.405465,0.304099,0.897385,0.318257,0.202733,0.087208,0.453412,0.202733,0.152049,0.448693,0.148148,0,0,0,0.037037,9,9,1,7,true
12,9,-3,3,0,0,0,0,0,-5,-5,-5,-42,16.333333,-3.5,-4.666666,-44,12,3,3,0.083333,7,0.453704,0.777778,11,6,4,2,1,4,2.043192,2.043192,2.043192,2.043192,2.120208,1.869679,5.827924,1.021596,1.143664,1.021596,1.021596,1.060104,0.947046,2.974996,0.148148,0,0,0,0.083333,10,10,0.882353,8,false
5,5,0,0,0,0,0,0,0,-4,-4,-4,-20,16,-4,-4,-20,0,0,1,0.04,1,0.04,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.965663,0.804719,0.697423,1.877677,0.04,0,0,0,0.04,5,5,1,4,true
14,5,-9,9,0,0,0,0,0,-4,-4,-4,-20,5.714286,-1.428572,-4,-20,0,0,1,0.014286,2,0.057143,0.4,2,2,2,1,1,2,1.470808,1.470808,1.470808,1.609438,1.470808,1.248779,3.393003,0.735404,0.827033,0.735404,0.804719,0.735404,0.639661,1.742316,0.014286,0,0,0,0.014286,13,13,1,13,true
3,3,0,0,0,0,0,0,0,-3,-3,-3,-9,9,-3,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,3,3,1,3,true
11,10,-1,1,0,0,0,0,0,-7,-7,-7,-68,42.036364,-6.181818,-6.8,-68,-6,1,1,0.009091,4,0.145455,0.4,4,4,4,1,1,4,2.094641,2.025326,2.025326,2.094641,2.025326,1.866411,6.037325,1.04732,1.093135,1.127792,1.04732,1.012663,0.968769,3.119713,0.081818,0,0,0,0.009091,10,10,1,8,true
9,9,0,0,0,0,0,0,0,-3,-3,-3,-25,7.716049,-2.777778,-2.777778,-25,1,1,5,0.308642,19,4.45679,2.111111,39,13,9,3,1,9,1.735127,1.735127,1.735127,1.735127,1.735127,1.610441,4.962871,0.867563,0.867563,0.867563,0.912615,0.912615,0.900987,2.602747,0.308642,0,0,0,0.444444,4,4,0.571429,4,false
4,2,-2,2,0,0,0,0,0,-2,-2,-2,-4,2,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,4,4,1,4,true
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
9,9,0,0,0,0,0,0,0,-6,-6,-6,-50,30.864198,-5.555555,-5.555555,-50,-27,0,1,0.012346,3,0.111111,0.333333,3,3,3,1,1,3,2.043192,2.043192,2.043192,2.043192,2.043192,1.838873,5.780125,1.021596,1.021596,1.021596,1.143664,1.021596,0.948355,2.946443,0.049383,0,0,0,0.012346,9,9,1,7,true
5,7,2,2,0,0,0,0,0,-3,1,-3,-17,8.257143,-3.4,-2.428571,-20,8,4,3,0.257143,7,1.4,1,11,6,4,2,1,4,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,1.448494,0.804719,0.804719,0.804719,0.777895,2.159329,0.457143,0,4,2,0.457143,3,3,0.75,2,false
10,11,1,1,0,0,0,0,0,-6,-6,-5,-61,33.827273,-6.1,-5.545454,-63,-18,4,1,0.009091,5,0.227273,0.454545,5,5,5,1,1,5,2.302585,2.302585,2.302585,2.302585,2.302585,2.093259,6.744199,1.151292,1.151292,1.151292,1.49668,1.266422,1.098961,3.50066,0.227273,0,0,0,0.081818,10,10,1,5,false
5,6,1,1,0,0,0,0,0,-5,-5,-5,-29,28.033333,-5.8,-4.833334,-29,-8,0,1,0.033333,1,0.033333,0.166667,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.965663,0.697423,1.86963,0.033333,0,0,0,0.033333,6,6,1,4,true
8,8,0,0,0,0,0,0,0,-5,-5,-6,-46,33.0625,-5.75,-5.75,-46,7,2,1,0.015625,2,0.0625,0.25,2,2,2,1,1,2,2.079441,2.079441,2.079441,2.079441,2.079441,1.848392,5.651624,1.169686,1.169686,1.039721,1.039721,1.039721,0.953077,3.02076,0.0625,1,1,0,0.015625,7,7,1,6,false
6,3,-3,3,0,0,0,0,0,-2,-2,-2,-6,2,-1,-2,-6,0,0,1,0.055556,1,0.055556,0.333333,1,1,1,1,1,1,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.732408,0.549306,0.549306,0.549306,0.457755,1.098612,0.055556,0,0,0,0.055556,5,5,1,5,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
14,8,-6,6,0,0,0,0,0,-4,-2,-4,-27,6.508929,-1.928572,-3.375,-28.5,16,3,1,0.008929,5,0.223214,0.625,5,5,5,1,1,5,1.732868,1.732868,1.732868,1.646224,2.079441,1.521073,4.692874,0.866434,0.866434,0.953077,0.909756,1.039721,0.77979,2.396979,0.080357,0,1,1,0.035714,13,13,1,11,true
3,3,0,0,0,0,0.5,0,0,1,-1,-1,-1,0.111111,-0.333333,-0.333333,-2,2,2,2,0.444444,3,1,1,4,3,2,1,1,2,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.91551,0.549306,0.549306,0.91551,0.91551,0.503531,1.373265,0.444444,2,0,2,0.444444,1,1,1,1,false
6,8,2,2,0,0,0,0,0,-4,0,-4,-28,16.333333,-4.666666,-3.5,-31,12,4,2,0.083333,5,0.520833,0.625,6,5,4,1,1,4,1.791759,1.791759,1.791759,1.791759,1.791759,1.535794,4.38981,0.89588,1.493133,0.89588,0.89588,0.89588,0.853219,2.493532,0.333333,0,4,2,0.333333,4,4,1,3,false
9,6,-3,3,0,0,0,0,0,-5,-5,-5,-30,16.666667,-3.333333,-5,-30,0,0,1,0.018519,1,0.018519,0.166667,1,1,1,1,1,1,1.56071,1.56071,1.676235,1.676235,1.791759,1.420269,3.956593,0.780355,0.780355,0.838117,0.987431,0.89588,0.731465,2.015625,0.018519,0,0,0,0.018519,8,8,1,8,true
3,3,0,0,0,0,0,0,0,-3,-3,-3,-9,9,-3,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,3,3,1,3,true
6,5,-1,1,0,0,0,0,0,-4,-4,-4,-20,13.333333,-3.333333,-4,-20,0,0,1,0.033333,1,0.033333,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.965663,0.804719,0.804719,0.697423,1.89109,0.033333,0,0,0,0.033333,6,6,1,5,true
13,10,-3,3,0,0,0,0,0,-2,3,-2,-15,1.730769,-1.153846,-1.5,-18.75,20,4,4,0.123077,17,2.223077,1.7,28,13,10,2,1,10,1.886697,1.886697,1.886697,1.886697,1.886697,1.752987,5.579491,0.943348,1.104292,0.943348,1.069635,0.943348,0.914086,2.922837,0.276923,0,4,2,0.123077,8,8,0.789474,7,false
8,4,-4,4,0,0,0,0,0,-1,-2,-2,-7,1.53125,-0.875,-1.75,-7,4,1,1,0.03125,2,0.125,0.5,2,2,2,1,1,2,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.866434,0.693147,0.693147,0.693147,0.693147,0.589175,1.617343,0.125,1,0,0,0.03125,7,7,1,6,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,?,0,false
5,5,0,0,0,0,0,0,0,-3,-3,-3,-15,9,-3,-3,-15,0,0,1,0.04,2,0.16,0.4,2,2,2,1,1,2,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,1.126607,0.804719,0.724247,1.917913,0.16,0,0,0,0.16,5,5,1,3,true
6,6,0,0,0,0,0,0,0,-6,-6,-6,-36,36,-6,-6,-36,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.56071,1.56071,1.56071,1.56071,1.56071,1.337752,3.82374,0.780355,0.780355,0.780355,0.780355,0.780355,0.668876,1.91187,0,0,0,0,0,6,6,1,6,true
2,3,1,1,0.5,0.166667,0.5,0,0,1,-1,-1,-1,0.166667,-0.5,-0.333333,-2,2,2,1,0.166667,2,0.666667,0.666667,2,2,2,1,1,2,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.693147,0.346574,0.346574,0.693147,0.693147,0.346574,0.866434,0.666667,2,0,1,0.666667,1,1,1,0,false
9,6,-3,3,0,0,0,0,0,-5,-5,-5,-30,16.666667,-3.333333,-5,-30,0,0,1,0.018519,1,0.018519,0.166667,1,1,1,1,1,1,1.676235,1.791759,1.676235,1.676235,1.56071,1.420269,4.122179,0.838117,0.89588,0.838117,0.838117,0.780355,0.710135,2.061089,0.018519,0,0,0,0.018519,9,9,1,8,true
11,5,-6,6,0,0,0,0,0,-1,-2,-2,-9,1.472727,-0.818182,-1.8,-9,5,1,1,0.018182,3,0.163636,0.6,3,3,3,1,1,3,1.332179,1.332179,1.332179,1.332179,1.332179,1.110149,3.041809,0.827033,0.827033,0.827033,0.66609,0.66609,0.635547,1.815968,0.163636,1,0,0,0.018182,9,9,1,8,false
12,10,-2,2,0,0,0,0,0,-9,-9,-9,-89,66.008333,-7.416666,-8.9,-89,-35,0,1,0.008333,1,0.008333,0.1,1,1,1,1,1,1,1.956011,1.956011,1.956011,1.956011,1.956011,1.759288,5.702826,0.978006,0.978006,0.978006,0.978006,0.978006,0.89011,2.870602,0.008333,0,0,0,0.008333,12,12,1,11,true
9,5,-4,4,0,0,0,0,0,-4,-4,-4,-20,8.888889,-2.222222,-4,-20,0,0,1,0.022222,1,0.022222,0.2,1,1,1,1,1,1,1.609438,1.609438,1.609438,1.609438,1.609438,1.341198,3.674883,0.804719,0.804719,0.804719,0.804719,0.804719,0.670599,1.837442,0.022222,0,0,0,0.022222,9,9,1,8,true
3,3,0,0,0.5,0.166667,0.5,0,0,3,0,0,5,2.777778,1.666667,1.666667,3.5,2,2,2,0.444444,4,1.777778,1.333333,5,4,3,1,1,3,0.636514,0.636514,0.636514,0.636514,0.636514,0.477386,1.166942,0.568937,0.318257,0.385835,0.568937,0.568937,0.318257,0.856677,0.444444,2,0,1,0.444444,1,1,1,1,false
5,4,-1,1,0,0,0,0,0,-3,-3,-3,-12,7.2,-2.4,-3,-12,0,0,1,0.05,1,0.05,0.25,1,1,1,1,1,1,1.386294,1.386294,1.386294,1.386294,1.386294,1.109036,2.888113,0.693147,0.866434,0.693147,0.693147,0.693147,0.589175,1.5307,0.05,0,0,0,0.05,4,4,1,4,true
6,3,-3,3,0,0,0,0,0,-3,-3,-3,-9,4.5,-1.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,6,6,1,6,true
13,9,-4,4,0,0,0,0,0,-6,-6,-6,-54,24.923077,-4.153846,-6,-54,0,0,1,0.008547,4,0.136752,0.444444,4,4,4,1,1,4,1.966176,1.966176,1.966176,1.966176,1.889159,1.761857,5.546845,0.983088,0.983088,1.066648,1.105156,0.94458,0.913698,2.852138,0.076923,0,0,0,0.008547,11,11,1,10,false
12,4,-8,8,0,0,0,0,0,-4,-4,-4,-16,5.333333,-1.333333,-4,-16,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.386294,1.386294,1.213008,1.213008,1.213008,1.039721,2.78703,0.693147,0.693147,0.606504,0.606504,0.606504,0.51986,1.393515,0,0,0,0,0,12,12,1,12,true
14,6,-8,8,0,0,0,0,0,-4,-4,-3,-23,6.297619,-1.642857,-3.833333,-23,4,1,1,0.011905,2,0.047619,0.333333,2,2,2,1,1,2,1.676235,1.676235,1.676235,1.56071,1.56071,1.387262,4.035535,0.838117,0.838117,0.838117,0.780355,0.780355,0.693631,2.017768,0.047619,0,0,0,0.011905,14,14,1,12,false
2,3,1,1,0,0,0,0,0,-3,-3,-3,-9,13.5,-4.5,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,0.693147,0.693147,0.693147,0.693147,0.693147,0.462098,1.039721,0.346574,0.346574,0.346574,0.346574,0.346574,0.231049,0.51986,0,0,0,0,0,3,3,1,2,true
8,5,-3,3,0,0,0,0,0,-4,-4,-4,-20,10,-2.5,-4,-20,0,0,1,0.025,1,0.025,0.2,1,1,1,1,1,1,1.470808,1.470808,1.332179,1.332179,1.470808,1.179464,3.277479,0.735404,0.896348,0.66609,0.66609,0.735404,0.616556,1.719211,0.025,0,0,0,0.025,7,7,1,7,true
7,3,-4,4,0,0,0,0,0,-3,-3,-3,-9,3.857143,-1.285714,-3,-9,0,0,0,0,0,0,0,0,0,0,0,2147483647,-2147483648,1.098612,1.098612,1.098612,1.098612,1.098612,0.823959,2.014122,0.549306,0.549306,0.549306,0.549306,0.549306,0.41198,1.007061,0,0,0,0,0,7,7,1,7,true
12,11,-1,1,0,0,0,0,0,-7,-7,-7,-75,42.613636,-6.25,-6.818182,-75,-32,1,1,0.007576,5,0.189394,0.454545,5,5,5,1,1,5,2.082829,2.019815,2.019815,2.019815,2.019815,1.862,6.168909,1.041414,1.087396,1.009907,1.009907,1.009907,0.971163,3.176955,0.121212,0,0,1,0.030303,11,11,1,8,true
9,8,-1,1,0,0,0,0,0,-2,2,-2,-8,0.888889,-0.888889,-1,-12.166666,13,6,2,0.055556,9,1.125,1.125,10,9,8,1,1,8,1.732868,1.732868,1.732868,1.732868,1.819511,1.559581,4.739394,0.866434,0.866434,0.909756,0.866434,0.953077,0.823112,2.433803,0.347222,0,3,0,0.125,7,7,1,4,false
